batch_id,event_id,event_class,station,audited_positive_channels,usable_channels,questionable_channels,rejected_channels,request_integrity_status
3,levent-05639,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-05639,deep_moonquake_assigned,S16,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-05643,deep_moonquake_assigned,S16,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-05660,deep_moonquake_assigned,S16,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-05669,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-05669,deep_moonquake_assigned,S16,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-05670,deep_moonquake_assigned,S16,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-05697,deep_moonquake_assigned,S16,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-05710,deep_moonquake_assigned,S16,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-05756,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-05756,natural_impact,S16,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-05757,natural_impact,S16,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-05764,deep_moonquake_assigned,S16,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-05818,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-05818,natural_impact,S16,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-05828,deep_moonquake_assigned,S15,MH1;MHZ;SHZ,,,MH1;MHZ;SHZ,reject_integrity
3,levent-05830,deep_moonquake_assigned,S16,MH1,MH1,,,usable_integrity
3,levent-05833,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-05833,natural_impact,S16,MH1,MH1,,,usable_integrity
3,levent-05853,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-05860,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-05860,deep_moonquake_assigned,S16,MH1,MH1,,,usable_integrity
3,levent-05862,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-05862,deep_moonquake_assigned,S16,MH1,MH1,,,usable_integrity
3,levent-05888,deep_moonquake_assigned,S16,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-05894,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-05894,natural_impact,S16,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-05926,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-05949,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06010,deep_moonquake_assigned,S16,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06027,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-06027,deep_moonquake_assigned,S16,MH1;MHZ,MH1;MHZ,,,usable_integrity
3,levent-06033,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06033,natural_impact,S16,MH1;MHZ,MH1;MHZ,,,usable_integrity
3,levent-06039,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-06039,deep_moonquake_assigned,S16,MH1;MHZ;SHZ,MH1;MHZ;SHZ,,,usable_integrity
3,levent-06048,natural_impact,S15,MH1;MH2;MHZ,,MH1;MH2;MHZ,,questionable_integrity
3,levent-06048,natural_impact,S16,MH1;MH2;MHZ,,,MH1;MH2;MHZ,reject_integrity
3,levent-06052,natural_impact,S15,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
3,levent-06072,natural_impact,S15,MH2,MH2,,,usable_integrity
3,levent-06072,natural_impact,S16,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-06100,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-06129,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-06137,natural_impact,S15,MH2;MHZ;SHZ,MH2;MHZ;SHZ,,,usable_integrity
3,levent-06168,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06181,deep_moonquake_assigned,S15,MH1;MHZ,,,MH1;MHZ,reject_integrity
3,levent-06217,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-06236,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-06252,natural_impact,S15,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
3,levent-06297,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-06316,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-06343,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-06357,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-06363,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-06451,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06472,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-06473,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-06515,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-06522,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-06554,deep_moonquake_assigned,S15,MH1;MH2;MHZ,,,MH1;MH2;MHZ,reject_integrity
3,levent-06612,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06620,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06623,deep_moonquake_assigned,S15,MH1;MHZ,MH1;MHZ,,,usable_integrity
3,levent-06640,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06641,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-06662,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06664,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06714,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-06731,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06735,natural_impact,S15,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
3,levent-06769,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06770,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-06780,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-06785,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-06797,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-06803,natural_impact,S15,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
3,levent-06818,natural_impact,S15,MH2,MH2,,,usable_integrity
3,levent-06840,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-06858,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06864,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06865,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-06869,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-06879,deep_moonquake_assigned,S15,MH2;MHZ,MH2;MHZ,,,usable_integrity
3,levent-06910,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-06913,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-06922,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-06923,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-06938,natural_impact,S15,MH2,MH2,,,usable_integrity
3,levent-06947,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-06952,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-07022,natural_impact,S15,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
3,levent-07027,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-07073,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07075,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07086,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07087,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-07095,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07117,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07187,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07236,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07257,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07264,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07272,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-07277,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07279,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07287,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07348,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-07351,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07407,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07417,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-07429,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-07474,deep_moonquake_assigned,S15,MH1;MH2;MHZ;SHZ,,,MH1;MH2;MHZ;SHZ,reject_integrity
3,levent-07480,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07484,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07487,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-07532,natural_impact,S15,MH1;MH2;MHZ;SHZ,,MH1;MH2;MHZ;SHZ,,questionable_integrity
3,levent-07546,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-07556,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-07562,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-07575,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07637,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-07648,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-07652,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07734,natural_impact,S15,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
3,levent-07744,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07759,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07761,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07768,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07883,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07890,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-07906,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07907,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07909,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07922,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07944,deep_moonquake_assigned,S15,MH2;MHZ,MH2;MHZ,,,usable_integrity
3,levent-07965,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07982,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-07998,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08007,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-08014,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08016,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08019,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08021,natural_impact,S15,MH2,MH2,,,usable_integrity
3,levent-08025,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08042,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08092,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08093,deep_moonquake_assigned,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08125,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08132,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ,SHZ,,usable_integrity
3,levent-08143,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-08155,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08156,natural_impact,S15,MH2,MH2,,,usable_integrity
3,levent-08174,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08180,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08185,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08187,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08192,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08199,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08206,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-08243,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08245,natural_impact,S15,MH2,MH2,,,usable_integrity
3,levent-08247,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-08253,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-08257,natural_impact,S15,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
3,levent-08262,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08263,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08276,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08277,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08279,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08296,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08297,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08306,natural_impact,S15,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
3,levent-08323,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08344,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-08347,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08390,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-08418,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08421,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-08447,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-08460,natural_impact,S15,MH2,MH2,,,usable_integrity
3,levent-08527,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08529,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08545,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08568,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08588,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08620,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08621,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-08627,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08629,natural_impact,S15,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
3,levent-08675,natural_impact,S15,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
3,levent-08677,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08690,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08718,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-08732,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08736,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08754,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08755,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08756,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08773,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-08778,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08802,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08806,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-08827,natural_impact,S15,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
3,levent-08835,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08841,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08842,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08845,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08879,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-08884,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08897,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-08947,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-08958,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-08979,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-08987,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08993,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-08998,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09008,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-09023,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-09025,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09069,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-09075,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-09081,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-09095,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09101,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09121,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09124,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09127,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09129,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09130,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-09138,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-09148,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09154,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09156,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-09169,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-09172,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-09193,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09204,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-09205,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09215,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-09220,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-09224,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09232,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-09252,natural_impact,S15,MH2,MH2,,,usable_integrity
3,levent-09269,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09276,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09321,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-09325,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09332,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09348,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-09360,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-09361,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-09368,natural_impact,S15,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
3,levent-09390,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-09445,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-09524,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-09527,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-09538,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-09539,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-09545,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-09589,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-09599,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-09694,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-09725,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-09775,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-09804,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-09888,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10013,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10026,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10033,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10039,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10245,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
