station,year,doy,block_id,day_in_block,selection_seed,prior_station_day_overlap,att_and_primary_mh_available,selected_primary_channel,selected_bytes,att_sample_rate_hz,waveform_sample_rate_hz,att_trace_start,att_trace_end,waveform_trace_start,waveform_trace_end,att_gap_fraction,att_longest_gap_seconds,waveform_gap_fraction,waveform_longest_gap_seconds,day_integrity_status,candidate_scan_window_count,passing_scan_window_count,scannable_union_seconds
S14,1971,231,S14_B1,13,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1971-08-19T00:00:00.411000Z,1971-08-20T00:00:05.844962Z,1971-08-19T00:00:00.524000Z,1971-08-20T00:00:05.957962Z,0.0013346376912864231,54.339622641509436,0.0013346446857907509,54.339622641509436,usable_integrity,1431,1431,86400
S14,1971,232,S14_B1,14,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1971-08-20T00:00:00.319565Z,1971-08-21T00:00:05.149754Z,1971-08-20T00:00:00.432565Z,1971-08-21T00:00:05.715584Z,0.02210203411385727,1903.698113207547,0.02210203411385727,1903.698113207547,usable_integrity,1431,1393,84660
S14,1975,151,S14_B2,1,lunaseis-contiguous-evaluation-v0.2,0,1,MH1,1529881,1.65625,6.625,1975-05-31T00:00:00.219000Z,1975-06-01T00:00:05.652962Z,1975-05-31T00:00:00.294000Z,1975-06-01T00:00:06.180792Z,0.005827684997554329,181.73584905660377,0.005908042764307176,181.73584905660377,usable_integrity,1431,1418,86400
S14,1975,152,S14_B2,2,lunaseis-contiguous-evaluation-v0.2,0,1,MH1,1529881,1.65625,6.625,1975-06-01T00:00:00.558000Z,1975-06-02T00:00:05.388189Z,1975-06-01T00:00:00.633000Z,1975-06-02T00:00:05.916019Z,0.0036894954195752887,238.49056603773585,0.0037244338231697516,238.49056603773585,usable_integrity,1431,1421,86340
S14,1975,153,S14_B2,3,lunaseis-contiguous-evaluation-v0.2,0,1,MH1,1566745,1.65625,6.625,1975-06-02T00:00:00.173000Z,1975-06-03T00:00:05.606962Z,1975-06-02T00:00:00.248000Z,1975-06-03T00:00:06.134792Z,0.003032632240933548,88.75471698113208,0.007513451191391238,88.75471698113208,usable_integrity,1431,1431,86400
S14,1975,154,S14_B2,4,lunaseis-contiguous-evaluation-v0.2,0,1,MH1,1529881,1.65625,6.625,1975-06-03T00:00:00.400000Z,1975-06-04T00:00:04.022642Z,1975-06-03T00:00:00.475000Z,1975-06-04T00:00:04.550472Z,0.002340905755833048,95.39622641509433,0.0023496404788025745,95.39622641509433,usable_integrity,1431,1423,86400
S14,1975,155,S14_B2,5,lunaseis-contiguous-evaluation-v0.2,0,1,MH1,1529881,1.65625,6.625,1975-06-04T00:00:00.405000Z,1975-06-05T00:00:01.612547Z,1975-06-04T00:00:00.480000Z,1975-06-05T00:00:02.140377Z,0.007693759040690971,652.0754716981132,0.007699000020963921,652.0754716981132,usable_integrity,1431,1414,85920
S14,1975,156,S14_B2,6,lunaseis-contiguous-evaluation-v0.2,0,1,MH1,1529881,1.65625,6.625,1975-06-05T00:00:00.302000Z,1975-06-06T00:00:01.509547Z,1975-06-05T00:00:00.377000Z,1975-06-06T00:00:02.037377Z,0.028168521973683292,2118.0377358490564,0.028170268967107608,2118.0377358490564,usable_integrity,1431,1381,84480
S14,1975,157,S14_B2,7,lunaseis-contiguous-evaluation-v0.2,0,1,MH1,1529881,1.65625,6.625,1975-06-06T00:00:00.353000Z,1975-06-07T00:00:01.560547Z,1975-06-06T00:00:00.428000Z,1975-06-07T00:00:02.088377Z,0.0003843385533496852,25.358490566037737,0.0003913265270469522,25.358490566037737,usable_integrity,1431,1431,86400
S14,1975,158,S14_B2,8,lunaseis-contiguous-evaluation-v0.2,0,1,MH1,1533977,1.65625,6.625,1975-06-07T00:00:00.429000Z,1975-06-08T00:00:01.636547Z,1975-06-07T00:00:00.504000Z,1975-06-08T00:00:02.164377Z,0.0002934948952852141,10.867924528301886,0.000441989336352138,10.867924528301886,usable_integrity,1431,1431,86400
S14,1975,159,S14_B2,9,lunaseis-contiguous-evaluation-v0.2,0,1,MH1,1546265,1.65625,6.625,1975-06-08T00:00:00.497000Z,1975-06-09T00:00:01.704547Z,1975-06-08T00:00:00.572000Z,1975-06-09T00:00:02.232377Z,0.001621209897765945,7.849056603773585,0.002299043346400844,7.849056603773585,usable_integrity,1431,1431,86400
