station,year,doy,selection_rank_within_station_year,archive_days_available_in_station_year,att_and_at_least_one_mh_available,available_selected_channels,selected_bytes,selection_seed,selected_primary_channel,att_gap_fraction,channel_gap_fraction,day_integrity_status
S12,1969,323,15,43,1,ATT;MH1;MH2;MHZ,917606,lunaseis-independent-background-v0.1,MHZ,0.0035948624877844477,0.0036341267625296663,usable_integrity
S12,1969,325,6,43,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.07174502459749553,0.07186906026386404,usable_integrity
S12,1969,326,27,43,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.00911930567493344,0.009133281622327974,usable_integrity
S12,1969,327,29,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.005625318826299938,0.005651523727664689,usable_integrity
S12,1969,328,10,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.055359114477785076,0.05537483752847619,usable_integrity
S12,1969,329,20,43,1,ATT;MH1;MH2;MHZ,1888359,lunaseis-independent-background-v0.1,MHZ,0.026568550212045527,0.026570645523576446,usable_integrity
S12,1969,330,22,43,1,ATT;MH1;MH2;MHZ,2068583,lunaseis-independent-background-v0.1,MHZ,0.003773267848549889,0.003786634688094347,usable_integrity
S12,1969,331,31,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.006869226146385096,0.006876214168914481,usable_integrity
S12,1969,332,17,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0057721066092717085,0.005779094631801093,usable_integrity
S12,1969,333,3,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.02507302483543207,0.02507302483543207,usable_integrity
S12,1969,334,5,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.019573314326044877,0.019578555306317826,usable_integrity
S12,1969,337,7,43,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.06400150937067628,0.06409060416754014,usable_integrity
S12,1969,339,16,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.030215575975682193,0.0302208168827085,usable_integrity
S12,1969,341,1,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.02775564965829525,0.027774866183109023,usable_integrity
S12,1969,342,19,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.052800022361047055,0.0528314675834696,usable_integrity
S12,1969,343,26,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.005890738333822481,0.005918689642642517,usable_integrity
S12,1969,344,9,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.02613447374673319,0.026137967660335694,usable_integrity
S12,1969,345,30,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.010013556384777716,0.01003102595279024,usable_integrity
S12,1969,346,25,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00720444984836415,0.0072131846323704105,usable_integrity
S12,1969,349,8,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.16329853395385238,0.16330028091065363,usable_integrity
S12,1969,350,21,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.19403798582868642,0.19403973278548767,usable_integrity
S12,1969,351,12,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.03171774768353528,0.03171600072673403,usable_integrity
S12,1969,352,13,43,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.028552261959666262,0.028594188922896314,usable_integrity
S12,1969,354,32,43,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1,MHZ,0.004619018336314848,0.004676668716457961,usable_integrity
S12,1969,355,14,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.07621030858676207,0.07627494689177101,usable_integrity
S12,1969,356,18,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.02206103296227193,0.02206103296227193,usable_integrity
S12,1969,357,23,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.006456932817151402,0.006502354963592403,usable_integrity
S12,1969,358,4,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.021998141198996526,0.022069767929393514,usable_integrity
S12,1969,360,24,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.010684686447429106,0.010686433453061453,usable_integrity
S12,1969,361,28,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.003647747760338779,0.0036599767997652025,usable_integrity
S12,1969,362,11,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.01542256572235189,0.01553612108845439,usable_integrity
S12,1969,364,2,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0018378242397137745,0.0018710168828264759,usable_integrity
S12,1970,020,19,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0007127733171212343,0.0007232552776671348,usable_integrity
S12,1970,041,27,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.003962098025240032,0.003969085852445041,usable_integrity
S12,1970,065,2,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.032703031319441536,0.03270477827624278,usable_integrity
S12,1970,070,18,365,1,ATT;MH1;MH2;MHZ,2093159,lunaseis-independent-background-v0.1,MHZ,0.10429911628856316,0.10430100617615264,usable_integrity
S12,1970,076,16,365,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1,MHZ,0.0023618855952929996,0.002374114292901765,usable_integrity
S12,1970,081,4,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.02896515097517173,0.029059488620084836,usable_integrity
S12,1970,135,11,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0015373219851019524,0.0015478037259094657,usable_integrity
S12,1970,139,14,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0007966234347048301,0.0008071053220035778,usable_integrity
S12,1970,149,6,365,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.004835576425866141,0.00484256425307115,usable_integrity
S12,1970,187,28,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.002005506407837547,0.00203171075985633,usable_integrity
S12,1970,188,8,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0016072002571520412,0.0016106941707545457,usable_integrity
S12,1970,189,13,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0015862256912659758,0.0015862256912659758,usable_integrity
S12,1970,201,1,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0030257926109166127,0.003029286597765246,usable_integrity
S12,1970,213,30,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.007400109010104398,0.007400109010104398,usable_integrity
S12,1970,228,9,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.005289859123434705,0.005289859123434705,usable_integrity
S12,1970,236,23,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0048356102162747635,0.004844345061318612,usable_integrity
S12,1970,249,3,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.002194177742372787,0.0021959246991740387,usable_integrity
S12,1970,262,31,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0013277150024807306,0.0013364499696023144,usable_integrity
S12,1970,268,26,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.005946682505852346,0.0060060794521505185,usable_integrity
S12,1970,275,21,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00043324225928850443,0.00043324225928850443,usable_integrity
S12,1970,283,24,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.005422553911086887,0.0056898383016784765,usable_integrity
S12,1970,288,25,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0009643403702228465,0.0009660873636471632,usable_integrity
S12,1970,300,5,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0006012052067167205,0.0006012052067167205,usable_integrity
S12,1970,304,32,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0004402331139155591,0.0004402331139155591,usable_integrity
S12,1970,311,17,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0015373112426366286,0.0015565276331695865,usable_integrity
S12,1970,312,29,365,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1,MHZ,0.0012508210696965886,0.0012682906377091108,usable_integrity
S12,1970,321,12,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0021103828038741596,0.0021208648376682365,usable_integrity
S12,1970,322,15,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0025296464784106553,0.002575068307442891,usable_integrity
S12,1970,328,10,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.1549690439254818,0.1549917543638981,usable_integrity
S12,1970,344,7,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0033891435599284437,0.0034048663908765654,usable_integrity
S12,1970,348,20,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.005213028378161184,0.005218269358434135,usable_integrity
S12,1970,365,22,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.01670125713646814,0.016708245110165405,usable_integrity
S12,1971,003,26,365,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1,MHZ,0.0012787723785166241,0.0013294341257529384,usable_integrity
S12,1971,004,19,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00043324225928850443,0.0004454708714458412,usable_integrity
S12,1971,020,6,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.009063275217497642,0.009063275217497642,usable_integrity
S12,1971,032,4,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.05338001201906279,0.0533869998462678,usable_integrity
S12,1971,042,2,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.006240304118740479,0.006247292141269864,usable_integrity
S12,1971,060,30,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.001502382849076908,0.0015076237194806648,usable_integrity
S12,1971,071,21,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.2620769655423017,0.262078712535726,reject_integrity
S12,1971,079,10,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0025156353726284897,0.0025156353726284897,usable_integrity
S12,1971,080,8,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.012550137660195939,0.012593811580227245,usable_integrity
S12,1971,081,23,365,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1,MHZ,0.003983061506855058,0.003983061506855058,usable_integrity
S12,1971,083,11,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0009573323270862158,0.0009678140678937292,usable_integrity
S12,1971,086,14,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.014800218020208797,0.014800218020208797,usable_integrity
S12,1971,097,16,365,1,ATT;MH1;MH2;MHZ,1634407,lunaseis-independent-background-v0.1,MHZ,0.029913492625998815,0.02993291066730099,usable_integrity
S12,1971,100,13,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.3582968791491384,0.3582968791491384,reject_integrity
S12,1971,102,24,365,1,ATT;MH1;MH2;MHZ,1998951,lunaseis-independent-background-v0.1,MHZ,0.06620903803414088,0.06621100830666898,usable_integrity
S12,1971,107,27,365,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.25686034729743895,0.25688305789455296,reject_integrity
S12,1971,125,18,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0021103385625938996,0.002140037035742986,usable_integrity
S12,1971,143,25,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.0009643201542912247,0.0014255167498218105,usable_integrity
S12,1971,148,32,365,1,ATT;MH1;MH2;MHZ,1863783,lunaseis-independent-background-v0.1,MHZ,0.0020590137154136746,0.002061140795698193,usable_integrity
S12,1971,164,1,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.002851033499643621,0.002851048441619018,usable_integrity
S12,1971,181,20,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0017749701259949266,0.0017784641616760191,usable_integrity
S12,1971,193,15,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00034240592571887775,0.0003441528947276475,usable_integrity
S12,1971,214,31,365,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1,MHZ,0.005960699910554561,0.006121422182468694,usable_integrity
S12,1971,222,3,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.15902309493029593,0.15903008280633102,usable_integrity
S12,1971,224,17,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.001369623702875511,0.001369623702875511,usable_integrity
S12,1971,231,29,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0017540181691125087,0.0017575122292103425,usable_integrity
S12,1971,259,9,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.008602315846849428,0.008616291989573798,usable_integrity
S12,1971,267,5,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.002522693761748695,0.002522693761748695,usable_integrity
S12,1971,283,22,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.003654659166346389,0.003656406135355159,usable_integrity
S12,1971,289,28,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.015394828791055207,0.015412299091544375,usable_integrity
S12,1971,308,12,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0008315572481744173,0.0008787254114112016,usable_integrity
S12,1971,335,7,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0052898221585549075,0.005293316096572446,usable_integrity
S12,1972,003,1,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0005869856887298748,0.0005904796511627907,usable_integrity
S12,1972,012,26,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0010691823899371068,0.0011600279524807827,usable_integrity
S12,1972,017,6,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.03188679245283019,0.03189552760307477,usable_integrity
S12,1972,023,11,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0002445842068483578,0.0002445842068483578,usable_integrity
S12,1972,024,8,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0007616997784781379,0.0007616997784781379,usable_integrity
S12,1972,032,14,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0024178051081373817,0.002424792984172461,usable_integrity
S12,1972,035,5,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0036267076622060724,0.0036336955382411515,usable_integrity
S12,1972,049,3,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0007966401352890616,0.0008001341709701539,usable_integrity
S12,1972,052,13,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0032424877707896574,0.0032424877707896574,usable_integrity
S12,1972,056,20,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.026526162790697673,0.02653839165921288,usable_integrity
S12,1972,066,16,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.000761678487823626,0.0007634254568323958,usable_integrity
S12,1972,069,15,366,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.20283991251056932,0.20288989166837,reject_integrity
S12,1972,071,28,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0008315863032844165,0.0008455625436757512,usable_integrity
S12,1972,075,21,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0012788259958071279,0.0012805730258560446,usable_integrity
S12,1972,095,30,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0006987876035079138,0.0007092694175605325,usable_integrity
S12,1972,120,19,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0008036057440341008,0.0008088466510604102,usable_integrity
S12,1972,139,27,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0003563941299790356,0.0003581411600279525,usable_integrity
S12,1972,142,4,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.001488469601677149,0.0014937106918238995,usable_integrity
S12,1972,172,22,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,1.397624039133473e-05,1.397624039133473e-05,usable_integrity
S12,1972,176,24,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0012089025540686909,0.0012176373991125398,usable_integrity
S12,1972,183,2,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,2.795150414031655e-05,2.795150414031655e-05,usable_integrity
S12,1972,186,17,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0026274781101723933,0.002636213077293977,usable_integrity
S12,1972,193,31,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00011180992313067784,0.00012403913347309574,usable_integrity
S12,1972,224,23,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0033892382948986725,0.0034067085953878406,usable_integrity
S12,1972,269,10,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.014388137298747763,0.014395125223613596,usable_integrity
S12,1972,279,9,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0011390635918937806,0.0011460517120894479,usable_integrity
S12,1972,297,25,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.009748087068935396,0.009753327975961706,usable_integrity
S12,1972,307,18,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.001125079489311745,0.0011320734939317017,usable_integrity
S12,1972,311,7,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,6.988169029832493e-06,2.6205633861871852e-05,usable_integrity
S12,1972,313,32,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.020405310971348706,0.020452480782669463,usable_integrity
S12,1972,318,12,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.001453529000698812,0.001453529000698812,usable_integrity
S12,1972,343,29,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0018798043326345214,0.0018798043326345214,usable_integrity
S12,1973,017,31,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0005240907026309354,0.0005310785786660145,usable_integrity
S12,1973,019,23,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0025854960658532834,0.002587256582130984,usable_integrity
S12,1973,029,32,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.036198462613556956,0.036198462613556956,usable_integrity
S12,1973,035,30,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.016505939902166318,0.01651118099231307,usable_integrity
S12,1973,036,16,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.000635923381714757,0.000635923381714757,usable_integrity
S12,1973,040,3,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.01559748427672956,0.01560106010338978,usable_integrity
S12,1973,051,2,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0017889087656529517,0.0018011376341681574,usable_integrity
S12,1973,055,6,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.02396159436493739,0.023972076252236137,usable_integrity
S12,1973,068,14,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.035394581449465765,0.03539651398233057,usable_integrity
S12,1973,076,20,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0011879306248515087,0.0012019125783295861,usable_integrity
S12,1973,116,21,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.08549087021236453,0.08549261720578884,usable_integrity
S12,1973,121,19,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00023759608665269041,0.00023759608665269041,usable_integrity
S12,1973,131,15,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.004919670997002076,0.004947623673121406,usable_integrity
S12,1973,133,18,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0006009615384615385,0.0006236722942754919,usable_integrity
S12,1973,136,24,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0004891547406082289,0.0004961426654740608,usable_integrity
S12,1973,137,8,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.03426854407602809,0.03426854407602809,usable_integrity
S12,1973,140,4,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.03512106495230775,0.035124558890325286,usable_integrity
S12,1973,146,27,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0015653170465821581,0.001575799080376235,usable_integrity
S12,1973,149,25,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,8.385802835798993e-05,8.560507061544805e-05,usable_integrity
S12,1973,172,28,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0059117844364937385,0.005915278398926655,usable_integrity
S12,1973,220,13,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.01548182370990627,0.015488813246569885,usable_integrity
S12,1973,243,29,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.13337712616528533,0.1333858614376162,usable_integrity
S12,1973,245,10,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.012851242845861956,0.012870460310693995,usable_integrity
S12,1973,261,9,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00017469812164579607,0.00019915585867620752,usable_integrity
S12,1973,266,7,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.050112160112928815,0.050120895324216104,usable_integrity
S12,1973,269,12,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.004213865924988994,0.004238324516593408,usable_integrity
S12,1973,270,26,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.02569549752269408,0.0257112209030112,usable_integrity
S12,1973,286,11,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.006414870200202648,0.006435833828307886,usable_integrity
S12,1973,302,22,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00657591301066402,0.006614348208919762,usable_integrity
S12,1973,324,5,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0034032383175284244,0.003411973528815715,usable_integrity
S12,1973,334,17,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0651232022809543,0.06512844344435283,usable_integrity
S12,1973,348,1,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0010761404293381037,0.0010866223166368515,usable_integrity
S12,1974,005,23,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.01660319345934803,0.016741204011040844,usable_integrity
S12,1974,006,25,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00046819096601073343,0.0004978896466905188,usable_integrity
S12,1974,022,26,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0008106276074605692,0.0008106276074605692,usable_integrity
S12,1974,028,10,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.006366266474723616,0.006375001747054466,usable_integrity
S12,1974,033,30,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.012403653312648932,0.012415882266619148,usable_integrity
S12,1974,051,32,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00040531663615144865,0.0004070636906176187,usable_integrity
S12,1974,058,8,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0011320912940781841,0.0011320912940781841,usable_integrity
S12,1974,080,16,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0013557142657479489,0.001362702483612629,usable_integrity
S12,1974,108,24,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00141162987344249,0.0014186181401427004,usable_integrity
