station,year,doy,selection_rank_within_station_year,archive_days_available_in_station_year,att_and_at_least_one_mh_available,available_selected_channels,selected_bytes,selection_seed
S16,1974,315,29,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1974,316,5,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1974,343,12,365,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1
S16,1974,345,14,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1974,360,27,365,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1
S16,1975,003,4,365,1,ATT;MH1;MH2;MHZ,2306151,lunaseis-independent-background-v0.1
S16,1975,017,1,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1975,045,6,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1975,048,15,365,1,ATT;MH1;MH2;MHZ,2293863,lunaseis-independent-background-v0.1
S16,1975,053,5,365,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1
S16,1975,057,32,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1975,093,8,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1975,099,26,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1975,109,9,365,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1
S16,1975,116,22,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1975,127,20,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1975,139,7,365,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1
S16,1975,147,16,365,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1
S16,1975,153,11,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1975,173,31,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1975,184,18,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,185,27,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,189,28,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,199,25,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,249,3,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,254,13,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,255,29,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,258,12,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,283,2,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,285,14,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,286,24,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,301,19,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,310,17,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,317,30,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,323,21,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,326,10,365,0,,0,lunaseis-independent-background-v0.1
S16,1975,365,23,365,0,,0,lunaseis-independent-background-v0.1
S16,1976,001,28,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,009,17,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,024,15,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,038,4,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,080,6,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,095,31,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,105,3,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,106,16,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,107,20,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,124,22,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,143,26,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,163,13,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,171,10,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,183,29,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,212,25,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,216,12,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,236,30,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,255,11,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,267,32,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,275,1,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,278,9,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,287,27,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,295,19,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,322,5,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,329,14,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,336,18,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,347,23,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,357,8,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,360,21,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,362,7,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,364,24,366,0,,0,lunaseis-independent-background-v0.1
S16,1976,365,2,366,0,,0,lunaseis-independent-background-v0.1
S16,1977,009,18,273,0,,0,lunaseis-independent-background-v0.1
S16,1977,015,2,273,0,,0,lunaseis-independent-background-v0.1
S16,1977,022,11,273,0,,0,lunaseis-independent-background-v0.1
S16,1977,041,22,273,0,,0,lunaseis-independent-background-v0.1
S16,1977,047,13,273,0,,0,lunaseis-independent-background-v0.1
S16,1977,063,23,273,0,,0,lunaseis-independent-background-v0.1
S16,1977,072,8,273,0,,0,lunaseis-independent-background-v0.1
S16,1977,085,16,273,1,ATT;MH1;MH2;MHZ,1601639,lunaseis-independent-background-v0.1
S16,1977,086,19,273,1,ATT;MH1;MH2;MHZ,2269287,lunaseis-independent-background-v0.1
S16,1977,089,14,273,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1
S16,1977,090,20,273,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1
S16,1977,104,1,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1977,109,29,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1977,133,3,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1977,142,28,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1977,169,7,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1977,173,10,273,1,ATT;MH1;MH2;MHZ,2289767,lunaseis-independent-background-v0.1
S16,1977,177,15,273,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1
S16,1977,178,17,273,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1
S16,1977,181,9,273,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1
S16,1977,190,26,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1977,194,5,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1977,209,30,273,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1
S16,1977,211,12,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S16,1977,218,31,273,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1
S16,1977,244,32,273,1,ATT;MH1;MH2;MHZ,2117735,lunaseis-independent-background-v0.1
S16,1977,249,6,273,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S16,1977,250,21,273,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S16,1977,262,25,273,1,ATT;MH1;MH2;MHZ,2302055,lunaseis-independent-background-v0.1
S16,1977,268,4,273,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S16,1977,271,24,273,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1
S16,1977,272,27,273,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1
